objID,plate,mjd,fiberID,class,subClass,redshift,redshiftError,velocityDispersion,velocityDispersionError,spectrum_fits_url
5.48562E+18,4872,55944,842,GALAXY,AGN,0.4695148,6.38E-05,192.3975,29.88567,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/4872/spec-4872-55944-0842.fits
2.72245E+18,2418,53794,79,GALAXY,AGN,0.1312967,1.14E-05,149.9223,11.08375,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2418/spec-2418-53794-0079.fits
2.72245E+18,2418,53794,104,GALAXY,AGN,0.1768307,2.35E-05,180.9784,10.06892,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2418/spec-2418-53794-0104.fits
2.72246E+18,2418,53794,116,GALAXY,AGN BROADLINE,0.03474463,8.26E-06,170.7937,5.06191,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2418/spec-2418-53794-0116.fits
9.94258E+17,883,52430,321,GALAXY,AGN,0.09704334,1.79E-05,100.1893,7.573588,
9.9426E+17,883,52430,328,GALAXY,AGN,0.1423529,1.69E-05,177.2469,14.87038,
9.94261E+17,883,52430,332,GALAXY,AGN,0.1709683,1.43E-05,154.5021,11.86912,
9.94268E+17,883,52430,356,GALAXY,AGN,0.08257553,1.63E-05,204.7329,7.328913,
9.94287E+17,883,52430,428,GALAXY,AGN,0.08069717,1.20E-05,179.1253,10.14473,
9.94288E+17,883,52430,432,GALAXY,AGN,0.1702452,1.83E-05,174.2751,16.15956,
9.9429E+17,883,52430,438,GALAXY,AGN,0.107772,1.51E-05,132.301,9.461329,
2.37688E+18,2111,53467,394,GALAXY,AGN,0.1037933,2.12E-05,179.5171,7.841418,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2111/spec-2111-53467-0394.fits
1.24324E+19,11042,58462,684,QSO,AGN BROADLINE,0.5267097,3.56E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/11042/spec-11042-58462-0684.fits
8.14589E+18,7235,56603,1,GALAXY,AGN,0.5410981,7.28E-05,850,-3,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/7235/spec-7235-56603-0001.fits
8.14591E+18,7235,56603,81,GALAXY,AGN,0.1851143,2.48E-05,121.5812,10.82156,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/7235/spec-7235-56603-0081.fits
6.05405E+18,5377,55957,305,GALAXY,AGN,0.5001719,8.00E-05,203.38,45.25483,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5377/spec-5377-55957-0305.fits
2.37574E+18,2110,53467,344,GALAXY,AGN BROADLINE,0.01618442,8.76E-06,193.5861,4.202697,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2110/spec-2110-53467-0344.fits
1.41042E+19,12527,58930,91,GALAXY,AGN,0.1106849,7.71E-06,257.2779,15.65471,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/12527/spec-12527-58930-0091.fits
2.99615E+17,266,51630,457,GALAXY,AGN,0.1241094,1.85E-05,161.8439,12.82423,
7.55939E+18,6714,56447,367,QSO,AGN BROADLINE,0.4101486,3.56E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/6714/spec-6714-56447-0367.fits
7.55945E+18,6714,56447,585,GALAXY,AGN,0.4777375,3.68E-05,172.3972,32.52967,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/6714/spec-6714-56447-0585.fits
3.02913E+17,269,51910,168,GALAXY,AGN,0.1765283,3.82E-05,132.9565,14.80799,
2.5851E+18,2296,53735,128,GALAXY,AGN,0.1518246,1.83E-05,125.6397,14.06216,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2296/spec-2296-53735-0128.fits
2.02888E+18,1802,53885,16,GALAXY,AGN,0.06740708,8.47E-06,100.4168,10.23676,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0016.fits
1.33757E+18,1188,52650,17,GALAXY,AGN,0.1075325,1.42E-05,78.38051,12.9662,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1188/spec-1188-52650-0017.fits
1.33758E+18,1188,52650,30,GALAXY,AGN,0.07861218,1.36E-05,108.4228,13.69975,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1188/spec-1188-52650-0030.fits
1.33758E+18,1188,52650,43,GALAXY,AGN,0.1174354,1.14E-05,89.57848,19.7708,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1188/spec-1188-52650-0043.fits
6.17681E+18,5486,56030,463,GALAXY,AGN,0.5279418,4.77E-05,306.2592,71.006,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5486/spec-5486-56030-0463.fits
6.52253E+18,5793,56337,715,GALAXY,AGN,0.515238,4.19E-05,190.8037,41.43979,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5793/spec-5793-56337-0715.fits
6.52254E+18,5793,56337,727,QSO,AGN BROADLINE,0.4091958,5.24E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5793/spec-5793-56337-0727.fits
2.37467E+18,2109,53468,553,GALAXY,AGN,0.02451188,1.15E-05,99.51734,4.50492,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2109/spec-2109-53468-0553.fits
6.46293E+17,574,52355,97,GALAXY,AGN,0.08989805,2.09E-05,130.0017,7.382351,
2.736E+18,2430,53815,243,GALAXY,AGN,0.06842549,3.18E-05,92.39433,11.38696,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0243.fits
2.73602E+18,2430,53815,319,GALAXY,AGN,0.06835415,1.65E-05,130.6342,7.161292,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0319.fits
