objID,plate,mjd,fiberID,class,subClass,redshift,redshiftError,velocityDispersion,velocityDispersionError,spectrum_fits_url
2.02901E+18,1802,53885,485,GALAXY,STARBURST,0.06858979,6.20E-06,71.61147,18.15488,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0485.fits
2.02901E+18,1802,53885,493,GALAXY,STARBURST,0.08297301,7.88E-06,77.28046,29.3208,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1802/spec-1802-53885-0493.fits
7.21377E+18,6407,56311,466,GALAXY,STARBURST,0.06323367,9.10E-06,0,289.7144,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/6407/spec-6407-56311-0466.fits
6.46297E+17,574,52355,111,GALAXY,STARBURST,0.1341917,8.42E-06,82.99937,21.0458,
6.46299E+17,574,52355,118,GALAXY,STARBURST,0.06194453,5.61E-06,65.27489,11.81874,
6.52258E+18,5793,56337,871,GALAXY,STARBURST,0.4309162,2.30E-05,600.8033,107.4455,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5793/spec-5793-56337-0871.fits
1.34102E+18,1191,52674,265,GALAXY,STARBURST,0.0127828,8.50E-06,110.3758,5.499524,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1191/spec-1191-52674-0265.fits
1.34102E+18,1191,52674,267,GALAXY,STARBURST,0.01191801,4.20E-06,94.89496,35.06126,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1191/spec-1191-52674-0267.fits
2.37797E+18,2112,53534,246,GALAXY,STARBURST,0.0611247,7.20E-06,97.03147,13.08184,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2112/spec-2112-53534-0246.fits
2.37798E+18,2112,53534,287,GALAXY,STARBURST,0.0254105,6.57E-06,41.01752,23.0067,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2112/spec-2112-53534-0287.fits
2.37798E+18,2112,53534,291,GALAXY,STARBURST,0.03625889,6.42E-06,81.95351,13.05492,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2112/spec-2112-53534-0291.fits
2.37798E+18,2112,53534,293,GALAXY,STARBURST,0.05190238,6.52E-06,112.9094,14.18069,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2112/spec-2112-53534-0293.fits
2.37798E+18,2112,53534,303,GALAXY,STARBURST,0.1296367,8.07E-06,71.66904,11.88499,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2112/spec-2112-53534-0303.fits
